"","Pstd","H","Hstd","volume","error","Int_diff_mean","Int_diff_sd","Int_diff_0.025quant","Int_diff_0.975quant","Int_err_mean","Int_err_sd","Int_err_0.025quant","Int_err_0.975quant"
"fitted.Predictor.04278",0.32,48,-0.299336065377144,NA,NA,72.4246524821938,4.04362326103403,64.4854404276387,80.34537201154,-4.41905119205617,0.0254261029121673,-4.4686788574793,-4.36896527254668
"fitted.Predictor.04279",0.32,48.5,-0.258586341554798,NA,NA,72.0010691789464,4.02666393989422,64.0950947495549,79.8885097305641,-4.41582119266954,0.0253300738192762,-4.46526339282609,-4.36592589603814
"fitted.Predictor.04280",0.32,49,-0.217836617732453,NA,NA,71.5733472445456,4.00551706781154,63.7088311185583,79.4193049908277,-4.41249207307854,0.0252095444044567,-4.46170112715865,-4.36283577714377
"fitted.Predictor.04281",0.32,49.5,-0.177086893910107,NA,NA,71.1414866790684,3.98014820541029,63.3267170239196,78.9376902202614,-4.40906383569659,0.0250641165856102,-4.45799127561796,-4.35969569740503
"fitted.Predictor.04282",0.32,50,-0.136337170087762,NA,NA,70.7054874823324,3.95057232073575,62.9487230748747,78.4436947528647,-4.4055364850112,0.0248937195475084,-4.45413369548071,-4.35650579683001
"fitted.Predictor.04283",0.32,50.5,-0.0955874462654165,NA,NA,70.2653496538868,3.91685554938327,62.5747195488928,77.9374482816133,-4.40191002748949,0.0246986186650448,-4.45012890371441,-4.35326555644641
"fitted.Predictor.04284",0.32,51,-0.054837722443071,NA,NA,69.8210731929977,3.87911785236362,62.2044711795987,77.4191860721803,-4.39818447178843,0.0244794298835061,-4.44597810509528,-4.34997377014446
"fitted.Predictor.04285",0.32,51.5,-0.0140879986207256,NA,NA,69.3726580986281,3.83753664795879,61.8376300349613,76.8892560873181,-4.39435982936494,0.024237140119654,-4.4416833340756,-4.34662850090468
"fitted.Predictor.04286",0.32,52,0.0266617252016198,NA,NA,68.9201043694153,3.79235149665926,61.4737263305518,76.3481281770812,-4.39043611536328,0.0239731337968141,-4.43724744637352,-4.34322703564495
"fitted.Predictor.04287",0.32,52.5,0.0674114490239653,NA,NA,68.4634120036377,3.74386991493518,61.1121570296133,75.7964054834175,-4.3864133496751,0.0236892254716011,-4.43267374413915,-4.33976583110934
"fitted.Predictor.04288",0.32,53,0.108161172846311,NA,NA,68.002580999181,3.69247437824621,60.7521721114414,75.2348381778596,-4.38229155922412,0.0233877010994564,-4.42796670113146,-4.33624040805398
"fitted.Predictor.04289",0.32,53.5,0.148910896668656,NA,NA,67.5376113534958,3.63863053948271,60.3928584568812,74.6643395836748,-4.3780707802587,0.0230713650235264,-4.42313180505619,-4.33264526997327
"fitted.Predictor.04290",0.32,54,0.189660620491002,NA,NA,67.0685030635507,3.58289662526154,60.0331214249431,74.0860046087697,-4.37375106146419,0.0227435940485207,-4.41817566272098,-4.32897379616852
"fitted.Predictor.04291",0.32,54.5,0.230410344313347,NA,NA,66.5952561257814,3.52593386528636,59.6716644045913,73.5011302054557,-4.36933246777571,0.0224083972396368,-4.41310611650882,-4.32521812312954
"fitted.Predictor.04292",0.32,55,0.271160068135692,NA,NA,66.1178705360369,3.46851764264578,59.3069669541772,72.9112372444934,-4.36481508485629,0.0220704795002573,-4.40793236844646,-4.32136901799248
"fitted.Predictor.04293",0.32,55.5,0.311909791958038,NA,NA,65.6363462895282,3.41154880599178,58.9372626250735,72.3180927067207,-4.3601990240648,0.0217353055441621,-4.40266510535295,-4.31741575070123
"fitted.Predictor.04294",0.32,56,0.352659515780383,NA,NA,65.1506833807817,3.35606424179023,58.560518238382,71.7237304224677,-4.35548442750336,0.0214091589546042,-4.39731661467106,-4.31334597548728
"fitted.Predictor.04295",0.32,56.5,0.393409239602729,NA,NA,64.6608818036062,3.30324535982774,58.1744172558695,71.1304677160934,-4.35067147238498,0.0210991885740297,-4.391900875532,-4.30914563747838
"fitted.Predictor.04296",0.32,57,0.434158963425074,NA,NA,64.1669415510842,3.25442261824397,57.7763509195139,70.5409142786231,-4.34576037350313,0.0208134315552643,-4.38643360360649,-4.3047989264017
"fitted.Predictor.04297",0.32,57.5,0.47490868724742,NA,NA,63.6688626155955,3.21107367208954,57.3634218967245,69.957968527333,-4.34075138208287,0.0205607995488216,-4.38093222219186,-4.30028830562007
"fitted.Predictor.04298",0.32,58,0.515658411069765,NA,NA,63.1666449888922,3.17481231085807,56.9324659884336,69.3847958902949,-4.33564477893172,0.0203510123266187,-4.37541572754563,-4.2955946493141
"fitted.Predictor.04299",0.32,58.5,0.55640813489211,NA,NA,62.6602886622295,3.14736528069479,56.4800975928758,68.8247833170968,-4.33044085990773,0.0201944629908555,-4.36990441661942,-4.29069752056111
"fitted.Predictor.04300",0.32,59,0.597157858714456,NA,NA,62.1497936265707,3.13053465896427,56.0027834952313,68.2814654410669,-4.32513991268613,0.0201020021738411,-4.36441945370926,-4.2855756146666
"fitted.Predictor.04301",0.32,59.5,0.637907582536801,NA,NA,61.6351598728569,3.12614493991118,55.4969466287281,67.7584207458088,-4.31974218587369,0.020084636892241,-4.35898227198709,-4.28020737235278
"fitted.Predictor.04302",0.32,60,0.678657306359147,NA,NA,61.1163873923376,3.13597649856507,54.9590965342998,67.259141013818,-4.31424785441599,0.0201531531717902,-4.35361383595657,-4.27457173651068
"fitted.Predictor.04303",0.32,60.5,0.719407030181492,NA,NA,60.5934761769277,3.16169034101193,54.3859768920796,66.7868836952408,-4.30865698797294,0.0203176886726256,-4.34833382550762,-4.26864899008528
"fitted.Predictor.04304",0.32,61,0.760156754003838,NA,NA,60.0664262195603,3.2047522330189,53.774714258214,66.3445230820026,-4.30296953058549,0.0205872993297261,-4.34316058655405,-4.26242153743103
"fitted.Predictor.04305",0.32,61.5,0.800906477826183,NA,NA,59.5352375144801,3.26636626397307,53.1229482909894,65.934420022427,-4.29718529639159,0.0209695697660919,-4.33810967132415,-4.25587456479687
"fitted.Predictor.04306",0.32,62,0.841656201648529,NA,NA,58.999910057445,3.34742758154545,52.4289243840729,65.5583292729339,-4.29130398576263,0.0214703244358443,-4.33319806793048,-4.24899676235927
"fitted.Predictor.04307",0.32,62.5,0.882405925470874,NA,NA,58.4604438458026,3.44850107322468,51.691535428293,65.2173577679717,-4.28532522013682,0.0220934806493112,-4.32842740132853,-4.24178048830584
"fitted.Predictor.04308",0.32,63,0.923155649293219,NA,NA,57.9168388784442,3.56982790409987,50.9103089646256,64.9119775355758,-4.27924858540345,0.022841051867744,-4.32380158650308,-4.23422176355145
"fitted.Predictor.04309",0.32,63.5,0.963905373115565,NA,NA,57.3690951556467,3.71135662046857,50.0853461834745,64.6420867853553,-4.27307367632409,0.0237132933437803,-4.31932114763895,-4.22632000135757
"fitted.Predictor.04310",0.32,64,1.00465509693791,NA,NA,56.8172126788437,3.87279165397298,49.2172268191738,64.4071051004079,-4.26680013299812,0.0247089544896281,-4.314983692239,-4.21807754061194
"fitted.Predictor.04311",0.32,64.5,1.04540482076026,NA,NA,56.2611914503571,4.0536504702856,48.3068971050103,64.2060855534632,-4.26042766426067,0.0258255920337577,-4.31078449960728,-4.2094990612682
"fitted.Predictor.04312",0.32,65,1.0861545445826,NA,NA,55.7010314731302,4.25332125475455,47.3555566815465,64.0378278480206,-4.25395605708651,0.0270598985830601,-4.30671714362242,-4.20059096211876
"fitted.Predictor.04313",0.32,65.5,1.12690426840495,NA,NA,55.1367327504834,4.47111513191111,46.3645562249235,63.90098071786,-4.24738517436051,0.0284080104596957,-4.30277408381532,-4.19136076816744
"fitted.Predictor.04314",0.32,66,1.16765399222729,NA,NA,54.5682952859131,4.70630948769056,45.3353125199244,63.7941268647235,-4.24071494497669,0.0298657718094493,-4.29894718005498,-4.18181661364404
"fitted.Predictor.04315",0.32,66.5,1.20840371604964,NA,NA,53.9957190829323,4.95818124135962,44.2692432370065,63.7158481805467,-4.23394535027413,0.0314289447624442,-4.29522810823423,-4.17196682408996
"fitted.Predictor.04316",0.32,67,1.24915343987198,NA,NA,53.4190041449579,5.22603052555536,43.1677205136598,63.6647721589562,-4.22707640993233,0.0330933651921076,-4.29160867271151,-4.16181960203065
"fitted.Predictor.04317",0.32,67.5,1.28990316369433,NA,NA,52.8381504752334,5.50919613646528,42.0320406697025,63.6396021703179,-4.22010816927845,0.0348550497602617,-4.28808102384182,-4.15138280789291
"fitted.Predictor.04318",0.32,68,1.33065288751667,NA,NA,52.253158076784,5.80706445501168,40.863406721643,63.6391349373175,-4.21304068892303,0.0367102628551492,-4.28463779570111,-4.14066382097996
"fitted.Predictor.04319",0.32,68.5,1.37140261133902,NA,NA,51.6640269523939,6.11907351208299,39.6629204163536,63.6622684922846,-4.2058740369147,0.0386555525487349,-4.28127218128704,-4.12966946316232
"fitted.Predictor.04320",0.32,69,1.41215233516136,NA,NA,51.0707571045999,6.44471365052363,38.4315809360238,63.7080034645935,-4.1986082831857,0.0406877640350297,-4.27797796166984,-4.11840596880302
"fitted.Predictor.04321",0.32,69.5,1.45290205898371,NA,NA,50.4733485356964,6.78352594701435,37.17028799418,63.7754399784345,-4.19124349587851,0.0428040375300132,-4.27474950319223,-4.10687898681757
"fitted.Predictor.04322",0.32,70,1.49365178280606,NA,NA,49.8718012477484,7.13509927093747,35.879847603392,63.8637718802052,-4.18377973910957,0.0450017961476195,-4.27158173392572,-4.09509360366822
"fitted.Predictor.04323",0.33,20,-2.58132059942849,NA,NA,88.6070837138574,13.7300385066797,61.6932635859163,115.539804597063,-4.45538479440729,0.0911068857033573,-4.63284689506087,-4.27552649399528
"fitted.Predictor.04324",0.33,20.5,-2.54057087560614,NA,NA,88.4197772923803,13.2451971752441,62.4559571081694,114.401123094374,-4.45746233458583,0.0879713390663596,-4.62880085693272,-4.28377224738863
"fitted.Predictor.04325",0.33,21,-2.4998211517838,NA,NA,88.2286499326445,12.770744643505,63.1944717211684,113.279003688248,-4.45944107287594,0.0849011486242705,-4.62478395992318,-4.29179147846728
"fitted.Predictor.04326",0.33,21.5,-2.45907142796145,NA,NA,88.0337016341139,12.3067803484423,63.9086124968317,112.173641384036,-4.46132099176544,0.0818968728642726,-4.62079731214496,-4.29958309298358
"fitted.Predictor.04327",0.33,22,-2.41832170413911,NA,NA,87.8349323962033,11.8534122288625,64.5981678396039,111.085247859194,-4.46310207230753,0.078959116200466,-4.61684211412234,-4.30714590569175
"fitted.Predictor.04328",0.33,22.5,-2.37757198031676,NA,NA,87.6323422182766,11.4107574562039,65.2629080533977,110.014052896234,-4.46478429406991,0.076088532771403,-4.61291966652374,-4.31447863275228
"fitted.Predictor.04329",0.33,23,-2.33682225649442,NA,NA,87.4259310996395,10.9789432031953,65.9025838343194,108.960305889875,-4.46636763510881,0.07328583043813,-4.60903137827367,-4.32157988375802
"fitted.Predictor.04330",0.33,23.5,-2.29607253267207,NA,NA,87.2156990395367,10.558107441727,66.5169247060048,107.924277411407,-4.4678520719794,0.0705517749262329,-4.60517877495029,-4.32844815346154
"fitted.Predictor.04331",0.33,24,-2.25532280884972,NA,NA,87.0016460371455,10.1483997564389,67.1056374238574,106.906260803796,-4.46923757979712,0.0678871940644122,-4.60136350732696,-4.33508181334196
"fitted.Predictor.04332",0.33,24.5,-2.21457308502738,NA,NA,86.7837720915713,9.74998215422596,67.6684043873961,105.906573768729,-4.47052413144755,0.0652929847310584,-4.5975872333521,-4.34147788321834
"fitted.Predictor.04333",0.33,25,-2.17382336120503,NA,NA,86.5620772018427,9.36302984153018,68.2048821152348,104.925559890378,-4.47171170063148,0.0627701086624077,-4.59385194127148,-4.34763593802876
"fitted.Predictor.04334",0.33,25.5,-2.13307363738269,NA,NA,86.3365613669057,8.98773193072589,68.7146998590655,103.963590019977,-4.47280025939099,0.0603196045836544,-4.59015972787557,-4.3535539632512
"fitted.Predictor.04335",0.33,26,-2.09232391356034,NA,NA,86.1072245856215,8.62429202339051,69.1974584585656,103.021063418892,-4.47378977946344,0.0579425888487184,-4.58651284138062,-4.35922971615721
"fitted.Predictor.04336",0.33,26.5,-2.051574189738,NA,NA,85.874066856761,8.27292860174646,69.6527295721767,102.098408525335,-4.47468023305201,0.0556402577471003,-4.58291369014568,-4.36466079396505
"fitted.Predictor.04337",0.33,27,-2.01082446591565,NA,NA,85.6370881790054,7.93387513938963,70.0800554577425,101.196083170471,-4.47547159377145,0.0534138886725768,-4.57936484361089,-4.36984463284921
"fitted.Predictor.04338",0.33,27.5,-1.97007474209331,NA,NA,85.3962885509463,7.60737981887779,70.4789495236296,100.314574023474,-4.47616383788464,0.0512648395320559,-4.57586902918272,-4.37477851085976
"fitted.Predictor.04339",0.33,28,-1.92932501827096,NA,NA,85.1516679710884,7.29370471710672,70.8488979228047,99.4543949927292,-4.47675694589091,0.0491945457852389,-4.57242912373355,-4.37945955617963
"fitted.Predictor.04340",0.33,28.5,-1.88857529444862,NA,NA,84.9032264378584,6.99312429074172,71.1893625188819,98.6160842544747,-4.47725090450874,0.0472045143362377,-4.56904813814025,-4.38388476220523
"fitted.Predictor.04341",0.33,29,-1.84782557062627,NA,NA,84.6509639496186,6.70592296590148,71.4997856080487,97.8001995248649,-4.47764570908649,0.0452963133849845,-4.56572919307911,-4.38805101121094
"fitted.Predictor.04342",0.33,29.5,-1.80707584680392,NA,NA,84.3948805046872,6.43239161221594,71.779596828173,97.0073111444714,-4.47794136644722,0.0434715571932859,-4.56247548414083,-4.39195510851751
"fitted.Predictor.04343",0.33,30,-1.76632612298158,NA,NA,84.134976101365,6.17282266740212,72.0282227138839,96.2379925167833,-4.47813789813023,0.0417318846346064,-4.55929023427911,-4.39559382914269
"fitted.Predictor.04344",0.33,30.5,-1.72557639915923,NA,NA,83.8712507379757,5.92750368234149,72.2450993488822,95.492807449988,-4.47823534392619,0.0400789303304791,-4.55617663172287,-4.39896397881457
"fitted.Predictor.04345",0.33,31,-1.68482667533689,NA,NA,83.603704412915,5.69670908866613,72.4296885043261,94.7722940139186,-4.47823376551405,0.038514287247353,-4.55313775181427,-4.40206247089143
"fitted.Predictor.04346",0.33,31.5,-1.64407695151454,NA,NA,83.3323371247103,5.4806900619113,72.5814975127535,94.0769446636809,-4.47813324989896,0.037039459801538,-4.55017646184988,-4.40488642010987
"fitted.Predictor.04347",0.33,32,-1.6033272276922,NA,NA,83.0571488720962,5.27966247436118,72.7001028896566,93.4071826187197,-4.4779339122288,0.0356558069216206,-4.54729530892145,-4.40743325311165
"fitted.Predictor.04348",0.33,32.5,-1.56257750386985,NA,NA,82.778139654096,5.09379310926071,72.7851773668848,92.763334834047,-4.47763589745433,0.0343644751669187,-4.54449639199182,-4.4097008343997
"fitted.Predictor.04349",0.33,33,-1.52182778004751,NA,NA,82.4953094701161,4.92318453998342,72.8365195470083,92.1456023552974,-4.47723938023156,0.0331663228799005,-4.54178122094892,-4.41168760491001
"fitted.Predictor.04350",0.33,33.5,-1.48107805622516,NA,NA,82.2086583200389,4.7678593491423,72.8540848553507,91.5540293806403,-4.47674456193958,0.0320618389084791,-4.53915053618829,-4.41339199999946
"fitted.Predictor.04351",0.33,34,-1.44032833240282,NA,NA,81.9181862043166,4.62774464041884,72.8380159212624,90.9884728974183,-4.47615166621318,0.0310510540994771,-4.53660435306475,-4.41481355443688
"fitted.Predictor.04352",0.33,34.5,-1.39957860858047,NA,NA,81.623893124051,4.5026580308948,72.7886700588762,90.4485752216235,-4.47546093077472,0.0301334562137347,-4.5341416322282,-4.4159538908363
"fitted.Predictor.04353",0.33,35,-1.35882888475812,NA,NA,81.3257790810573,4.39229644320197,72.7066412589692,89.9337420258481,-4.47467259502446,0.0293079163323211,-4.5317600777844,-4.41681515555415
"fitted.Predictor.04354",0.33,35.5,-1.31807916093578,NA,NA,81.0238440778974,4.29622898724693,72.5927741612832,89.4431283836709,-4.47378688707737,0.028572624812578,-4.52945609709518,-4.41740079630747
"fitted.Predictor.04355",0.33,36,-1.27732943711343,NA,NA,80.7180881178819,4.21389499452775,72.4481679209323,88.9756349137479,-4.47280400933163,0.0279250496574332,-4.52722472311073,-4.41770880353173
"fitted.Predictor.04356",0.33,36.5,-1.23657971329109,NA,NA,80.4085112050346,4.14460784715336,72.2741687084314,88.5299152824019,-4.47172412465105,0.0273619214691876,-4.52505958292063,-4.41775018549332
"fitted.Predictor.04357",0.33,37,-1.19582998946874,NA,NA,80.0951133440218,4.08756467976849,72.0723506887965,88.1043952182579,-4.47054734486075,0.0268792487327298,-4.52295292012078,-4.41753541798538
"fitted.Predictor.04358",0.33,37.5,-1.1550802656464,NA,NA,79.777894540051,4.0418614188592,71.8444865298356,87.6973019901776,-4.46927372305185,0.0264723644722687,-4.52089567461441,-4.41707358380128
"fitted.Predictor.04359",0.33,38,-1.11433054182405,NA,NA,79.456854798747,4.00651207245664,71.5925095717603,87.306702218703,-4.46790325068169,0.0261360023719507,-4.51887761842038,-4.41637492207395
"fitted.Predictor.04360",0.33,38.5,-1.07358081800171,NA,NA,79.1319941260148,3.980470794456,71.3184705531068,86.9305451290798,-4.46643585974717,0.025864397500725,-4.51688754065922,-4.41545064368984
"fitted.Predictor.04361",0.33,39,-1.03283109417936,NA,NA,78.8033125279021,3.96265508253639,71.0244921124757,86.5667080298571,-4.46487142955922,0.0256514046793928,-4.51491347004014,-4.41431271053212
"fitted.Predictor.04362",0.33,39.5,-0.992081370357016,NA,NA,78.4708100104675,3.95196853390905,70.712724157421,86.2130409282918,-4.4632097970253,0.0254906261664938,-4.51294291977037,-4.41297359299498
"fitted.Predictor.04363",0.33,40,-0.951331646534671,NA,NA,78.1344865796644,3.94732183695308,70.385302693832,85.8674076906238,-4.46145076897359,0.0253755403031888,-4.5109631384654,-4.41144602161382
"fitted.Predictor.04364",0.33,40.5,-0.910581922712325,NA,NA,77.7943422412445,3.94765104626569,70.0443139841597,85.5277218795069,-4.45959413497708,0.0252996236001944,-4.50896135151102,-4.40974274797625
"fitted.Predictor.04365",0.33,41,-0.86983219888998,NA,NA,77.4503770006814,3.9519325943789,69.6917651068355,85.1919761954985,-4.45763967932938,0.0252564603872423,-4.50692498006787,-4.40787632753956
"fitted.Predictor.04366",0.33,41.5,-0.829082475067634,NA,NA,77.1025908631166,3.95919486825288,69.3295612538185,84.8582651846664,-4.45558719119677,0.0252398361396745,-4.50484182881027,-4.40585893322551
"fitted.Predictor.04367",0.33,42,-0.788332751245289,NA,NA,76.7509838333233,3.96852647973885,68.9594895125777,84.524801464446,-4.453436472413,0.0252438125907556,-4.50270023772449,-4.4037022045141
"fitted.Predictor.04368",0.33,42.5,-0.747583027422943,NA,NA,76.3955559156886,3.97908156843176,68.5832084684668,84.1899261305643,-4.45118734279186,0.0252627845152068,-4.50048919713299,-4.40141713294251
"fitted.Predictor.04369",0.33,43,-0.706833303600598,NA,NA,76.0363071142066,3.99008259511153,68.202242728551,83.8521142427666,-4.44883964314447,0.0252915193998469,-4.4981984281142,-4.39901398192112
"fitted.Predictor.04370",0.33,43.5,-0.666083579778253,NA,NA,75.6732374324825,4.00082112912661,67.8179813795137,83.5099763758351,-4.44639323637815,0.0253251820811384,-4.49581859949707,-4.39650223677918
"fitted.Predictor.04371",0.33,44,-0.625333855955907,NA,NA,75.3063468737443,4.01065712363345,67.4316794107987,83.1622572043811,-4.44384800713227,0.0253593469278727,-4.49334125965734,-4.39389057989952
"fitted.Predictor.04372",0.33,44.5,-0.584584132133562,NA,NA,74.9356354408578,4.01901712879522,67.044461220239,82.8078320038119,-4.44120386040345,0.025390000238575,-4.49075809208704,-4.39118688550649
"fitted.Predictor.04373",0.33,45,-0.543834408311216,NA,NA,74.5611031363445,4.02539183137333,66.6573254403139,82.445701829278,-4.43846071955394,0.0254135354318766,-4.48806204597822,-4.38839822889857
"fitted.Predictor.04374",0.33,45.5,-0.503084684488871,NA,NA,74.1827499624016,4.02933324234701,66.271150454291,82.0749880034883,-4.43561852401998,0.0254267433429837,-4.48524684340622,-4.3855309054516
"fitted.Predictor.04375",0.33,46,-0.462334960666525,NA,NA,73.800575920917,4.03045179039443,65.8867000966985,81.6949264190198,-4.43267722695434,0.0254267996293474,-4.48230695582718,-4.3825904553946
"fitted.Predictor.04376",0.33,46.5,-0.42158523684418,NA,NA,73.4145810134902,4.02841352283867,65.5046291427423,81.3048620509075,-4.42963679296338,0.0254112509237151,-4.47923757805702,-4.37958169104877
"fitted.Predictor.04377",0.33,47,-0.380835513021835,NA,NA,73.024765241444,4.02293756949615,65.1254882819465,80.9042439841345,-4.42649719603949,0.0253780011077862,-4.47603460234744,-4.37650872386073
"fitted.Predictor.04378",0.33,47.5,-0.340085789199489,NA,NA,72.6311286058376,4.0137939887371,64.7497283420621,80.4926211904269,-4.42325841774536,0.025325298771419,-4.47269459465589,-4.37337498910459
"fitted.Predictor.04379",0.33,48,-0.299336065377144,NA,NA,72.2336711074756,4.00080208879673,64.3777035808404,80.0696392368792,-4.41992044567616,0.0252517267096487,-4.4692147747849,-4.37018326656775
"fitted.Predictor.04380",0.33,48.5,-0.258586341554798,NA,NA,71.8323927469143,3.98382929966556,64.009673898018,79.6350380741284,-4.41648327220672,0.0251561941559475,-4.4655930017412,-4.36693569586892
"fitted.Predictor.04381",0.33,49,-0.217836617732453,NA,NA,71.4272935244629,3.96279066038257,63.6458058403581,79.1886510314619,-4.4129468935211,0.0250379323178058,-4.46182776543418,-4.36363378529411
"fitted.Predictor.04382",0.33,49.5,-0.177086893910107,NA,NA,71.0183734401826,3.9376489821289,63.2861722813711,78.7304051373414,-4.40931130891981,0.0248964936949722,-4.45791818567589,-4.36027841319267
"fitted.Predictor.04383",0.33,50,-0.136337170087762,NA,NA,70.6056324938812,3.90841574764014,62.9307506570516,78.2603228840141,-4.40557652040192,0.0247317556444357,-4.45386401935616,-4.35686982106477
"fitted.Predictor.04384",0.33,50.5,-0.0955874462654165,NA,NA,70.1890706851022,3.87515281077306,62.5794196324421,77.7785255617261,-4.40174253265644,0.0245439288655835,-4.449665874406,-4.3534075901865
"fitted.Predictor.04385",0.33,51,-0.054837722443071,NA,NA,69.7686880131112,3.83797496521806,62.2319540637281,77.2852382976242,-4.39780935289446,0.0243335699520302,-4.4453247354571,-4.34989063837885
"fitted.Predictor.04386",0.33,51.5,-0.0140879986207256,NA,NA,69.3444844768746,3.79705345623415,61.8880181110277,76.7807969445723,-4.39377699151603,0.0241016005399401,-4.44084231265704,-4.34631716473229
"fitted.Predictor.04387",0.33,52,0.0266617252016198,NA,NA,68.9164600750353,3.75262051159159,61.5471563524653,76.2656569692228,-4.3896454629951,0.0238493320131439,-4.43622117231394,-4.34268460034211
"fitted.Predictor.04388",0.33,52.5,0.0674114490239653,NA,NA,68.484614805881,3.70497496396769,61.2087827578454,75.740404481175,-4.38541478705272,0.023578496081429,-4.43146470396854,-4.33898955203843
"fitted.Predictor.04389",0.33,53,0.108161172846311,NA,NA,68.0489486673075,3.65448902196739,60.8721674099294,75.2057695154272,-4.38108499035411,0.0232912818480555,-4.42657719247292,-4.33522772934744
"fitted.Predictor.04390",0.33,53.5,0.148910896668656,NA,NA,67.6094616567742,3.60161621337226,60.5364209270206,74.6626416144605,-4.37665610873216,0.0229903791975871,-4.42156390237633,-4.33139385884728
"fitted.Predictor.04391",0.33,54,0.189660620491002,NA,NA,67.1661537712564,3.54690046251575,60.2004766617242,74.1120876351953,-4.37212818998819,0.0226790280661777,-4.41643117385129,-4.32748158666715
"fitted.Predictor.04392",0.33,54.5,0.230410344313347,NA,NA,66.7190250071892,3.49098616059929,59.8630709530192,73.5553715039492,-4.36750129728736,0.0223610725938237,-4.41118652822322,-4.32348337106888
"fitted.Predictor.04393",0.33,55,0.271160068135692,NA,NA,66.2680753604126,3.43462892710021,59.5227220237344,72.993975327091,-4.36277551309378,0.0220410181979282,-4.40583877940238,-4.31939036885464
"fitted.Predictor.04394",0.33,55.5,0.311909791958038,NA,NA,65.8133048261126,3.37870652455465,59.1777085785495,72.4296208023554,-4.35795094346105,0.0217240883787564,-4.40039814498469,-4.3151923219437
"fitted.Predictor.04395",0.33,56,0.352659515780383,NA,NA,65.3547133987706,3.32422906173023,58.8260497991822,71.8642892336837,-4.35302772228759,0.0214162763364143,-4.39487634733671,-4.31087745399992
"fitted.Predictor.04396",0.33,56.5,0.393409239602729,NA,NA,64.8923010721241,3.272347196712,58.4654892644053,71.3002376212248,-4.34800601484855,0.0211243843121682,-4.38928669059186,-4.30643239150347
"fitted.Predictor.04397",0.33,57,0.434158963425074,NA,NA,64.4260678391496,3.22435654982832,58.0934863060849,70.740007314094,-4.34288601953773,0.0208560411446995,-4.3836440944051,-4.30184212887313
"fitted.Predictor.04398",0.33,57.5,0.47490868724742,NA,NA,63.9560136920831,3.18169601999807,57.7072193248652,70.1864207001183,-4.33766796635962,0.0206196861283026,-4.37796506030657,-4.29709006239358
"fitted.Predictor.04399",0.33,58,0.515658411069765,NA,NA,63.4821386224879,3.14593729708038,57.3036063752806,69.6425606202618,-4.33235211045515,0.0204245055540241,-4.37226754308109,-4.29215812123121
"fitted.Predictor.04400",0.33,58.5,0.55640813489211,NA,NA,63.0044426213902,3.1187627881487,56.8793484753264,69.1117270492328,-4.32693871908326,0.0202803083388152,-4.36657070016052,-4.28702702332784
"fitted.Predictor.04401",0.33,59,0.597157858714456,NA,NA,62.5229256794875,3.10192970299141,56.4310000600597,68.5973666196956,-4.32142805131274,0.0201973301481224,-4.3608944994185,-4.28167667651009
"fitted.Predictor.04402",0.33,59.5,0.637907582536801,NA,NA,62.0375877874359,3.09721943644757,55.9550682664195,68.1029733008462,-4.31582033137208,0.0201859624252321,-4.35525918217333,-4.27608672845234
"fitted.Predictor.04403",0.33,60,0.678657306359147,NA,NA,61.5484289362036,3.10637374271275,55.4481381114857,67.6319631697123,-4.31011571892406,0.020256414123876,-4.34968460318428,-4.27023724342436
"fitted.Predictor.04404",0.33,60.5,0.719407030181492,NA,NA,61.0554491174608,3.13102226568266,54.9070146074789,67.187532236246,-4.3043142817211,0.0204183283260375,-4.34418949823586,-4.26410945369648
"fitted.Predictor.04405",0.33,61,0.760156754003838,NA,NA,60.5586483239635,3.17260904286421,54.3288668699902,66.7725122741167,-4.29841597737275,0.0206803906667397,-4.33879118622011,-4.25768648580684
"fitted.Predictor.04406",0.33,61.5,0.800906477826183,NA,NA,60.0580265498783,3.23232755163685,53.7113554532259,66.3892434337292,-4.29242064906937,0.0210499739742943,-4.33350499835593,-4.25095392405391
"fitted.Predictor.04407",0.33,62,0.841656201648529,NA,NA,59.5535837909985,3.31107369128075,53.052724495364,66.0394820643162,-4.28632803691027,0.0215328633364316,-4.32834644406439,-4.24390052342101
"fitted.Predictor.04408",0.33,62.5,0.882405925470874,NA,NA,59.0453200448229,3.40942341339913,52.351845519368,65.7243569050746,-4.28013780723762,0.0221331063944312,-4.32332015837836,-4.23651838979298
"fitted.Predictor.04409",0.33,63,0.923155649293219,NA,NA,58.5332353104906,3.52763715722531,51.6082086721268,65.4443778620216,-4.27384958914908,0.0228529931442245,-4.31842927378668,-4.22880301512318
"fitted.Predictor.04410",0.33,63.5,0.963905373115565,NA,NA,58.0173295885967,3.66568826710051,50.8218669480436,65.1994918182797,-4.26746301329185,0.0236931644969392,-4.31367505754077,-4.22075307502653
"fitted.Predictor.04411",0.33,64,1.00465509693791,NA,NA,57.4976028809265,3.8233087504951,49.993346428064,64.9891724381377,-4.2609777449843,0.0246528214019087,-4.30905598760617,-4.21237004112566
"fitted.Predictor.04412",0.33,64.5,1.04540482076026,NA,NA,56.9740551901554,4.0000440438924,49.1235388759088,64.8125276145564,-4.25439350684428,0.0257299962259361,-4.30456826369071,-4.20365767403609
"fitted.Predictor.04413",0.33,65,1.0861545445826,NA,NA,56.4466865195549,4.19530891732691,48.2135921198093,64.6684091259882,-4.24771008949326,0.0269218466186573,-4.3002063644944,-4.19462146725415
