"","Pstd","H","Hstd","Diststd","meandVstd","Int_diff_mean","Int_err_mean","Int_diff_sd","Int_err_sd","Int_diff_0.025quant","Int_diff_0.975quant","Int_err_0.025quant","Int_err_0.975quant"
"7089",0.7,29,-1.89324853901009,-1.45443434410704e-17,-4.0206860982315e-17,0.471084734377014,-1.61350985931853,0.100204356412245,0.100204356412245,0.283093123602346,0.681276374711266,-1.79710743940004,-1.42774417977693
"7090",0.7,29.5,-1.84665998190012,-1.45443434410704e-17,-4.0206860982315e-17,0.470428205720371,-1.6127165703014,0.0999735743690983,0.0999735743690983,0.282883911651968,0.680189841422641,-1.79514793493165,-1.4281990993771
"7091",0.7,30,-1.80007142479015,-1.45443434410704e-17,-4.0206860982315e-17,0.469693919726678,-1.61195856894224,0.0997581010205896,0.0997581010205896,0.282566220083111,0.679052277742284,-1.79334213102372,-1.42860979177217
"7092",0.7,30.5,-1.75348286768018,-1.45443434410704e-17,-4.0206860982315e-17,0.468881876410243,-1.61123574690868,0.0995567887887694,0.0995567887887694,0.282142252151717,0.677861744874139,-1.79163504851282,-1.42898147129746
"7093",0.7,31,-1.70689431057021,-1.45443434410704e-17,-4.0206860982315e-17,0.467992074147714,-1.61054799563968,0.0993685295840817,0.0993685295840817,0.28161664399476,0.676617024270943,-1.79002284405422,-1.42931929221673
"7094",0.7,31.5,-1.66030575346024,-1.45443434410704e-17,-4.0206860982315e-17,0.467024510430476,-1.60989520520343,0.0991922550098121,0.0991922550098121,0.280997851515292,0.675317636432312,-1.78850150283239,-1.42962832476185
"7095",0.7,32,-1.61371719635026,-1.45443434410704e-17,-4.0206860982315e-17,0.465979183080501,-1.60927726582825,0.0990269278640022,0.0990269278640022,0.280280510015535,0.673959689570014,-1.78706690511189,-1.42991353361964
"7096",0.7,32.5,-1.56712863924029,-1.45443434410704e-17,-4.0206860982315e-17,0.464856096861398,-1.60869406841536,0.0988715469200181,0.0988715469200181,0.279442167915368,0.672541505968329,-1.78571488114753,-1.4301797581835
"7097",0.7,33,-1.52054008213032,-1.45443434410704e-17,-4.0206860982315e-17,0.463655251295539,-1.6081455045585,0.0987251604358244,0.0987251604358244,0.278483776670798,0.671061483828498,-1.7844412590322,-1.43043169178084
"7098",0.7,33.5,-1.47395152502035,-1.45443434410704e-17,-4.0206860982315e-17,0.462376646920739,-1.60763146789235,0.0985868619779263,0.0985868619779263,0.277434534474053,0.669518108727267,-1.78324192616075,-1.43067320336616
"7099",0.7,34,-1.42736296791038,-1.45443434410704e-17,-4.0206860982315e-17,0.461020295255473,-1.60715185348546,0.0984558029443202,0.0984558029443202,0.276295879480073,0.667910030408513,-1.78211321475724,-1.43090579217381
"7100",0.7,34.5,-1.38077441080041,-1.45443434410704e-17,-4.0206860982315e-17,0.459586181066771,-1.60670655987023,0.0983311488642542,0.0983311488642542,0.2750692059499,0.666235771665403,-1.78105107318833,-1.43113718814231
"7101",0.7,35,-1.33418585369043,-1.45443434410704e-17,-4.0206860982315e-17,0.458074303689918,-1.60629549070585,0.0982121336641883,0.0982121336641883,0.273757214594333,0.664492301408932,-1.78004908711979,-1.43137463206661
