gridcell,marram_san,mean_diff,sd_diff,n,mean_15,mean_19,X,Y,dist_HW,ID_sectie,join_ID,join_KRIBV,join_KD,join_KD_nr,join_Opp_m,distance
22890199370.000000000000000,0.641200000000000,,,"0",,,"22890","199370",185.270562569477107,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,64.935511752728857
22890199390.000000000000000,0.099200000000000,-0.025500000000000,0.085559920523573,"2",9.292999999999999,9.267500000000000,"22890","199390",167.661140570810346,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,46.873269151528682
22890199410.000000000000000,0.011200000000000,-0.011761092150171,0.155800729732259,"293",9.559180887372010,9.547419795221840,"22890","199410",150.051718572167516,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,28.811026550328510
22890199430.000000000000000,0.020800000000000,0.010776397515528,0.129191566093141,"322",12.027338509316801,12.038114906832300,"22890","199430",132.442296573526420,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,10.487772510598784
22890199450.000000000000000,0.404800000000000,0.074030985915493,0.170142717254959,"355",15.121859154929600,15.195890140845099,"22890","199450",114.832874574857939,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22890199470.000000000000000,0.195600000000000,0.089389880952381,0.150106707573290,"336",14.453627976190500,14.543017857142900,"22890","199470",97.223452576216829,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22890199490.000000000000000,0.317200000000000,0.321432203389830,0.322935319534831,"354",11.399098870056500,11.720531073446301,"22890","199490",79.540968980896835,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22890199510.000000000000000,0.993200000000000,0.678952908587258,0.380924606857541,"361",6.913238227146810,7.592191135734070,"22890","199510",61.444594936971448,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22890199530.000000000000000,1.000000000000000,0.075512465373961,0.055860495728840,"361",5.336052631578950,5.411565096952910,"22890","199530",43.348220893021264,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22890199550.000000000000000,1.000000000000000,-0.006717451523546,0.021531964614356,"361",4.746060941828250,4.739343490304710,"22890","199550",25.251846849071093,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22910199210.000000000000000,0.005600000000000,,,"0",,,"22910","199210",335.627935019004781,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,218.021548522168445
22910199330.000000000000000,0.084400000000000,,,"0",,,"22910","199330",229.971403027103349,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,109.648092914967421
22910199350.000000000000000,0.471600000000000,,,"0",,,"22910","199350",212.361981028434968,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,91.585850313767253
22910199370.000000000000000,0.319200000000000,,,"0",,,"22910","199370",194.752559029793844,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,72.812687589492299
22910199390.000000000000000,0.177200000000000,,,"0",,,"22910","199390",177.143137031125349,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,53.040015593688480
22910199410.000000000000000,0.144800000000000,0.052590604026846,0.122707794716115,"149",8.526456375838929,8.579046979865771,"22910","199410",159.533715032484224,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,33.267343597884675
22910199430.000000000000000,0.119600000000000,0.104870588235294,0.232398258932409,"340",11.448041176470600,11.552911764705900,"22910","199430",141.924293033815758,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,13.494671602080858
22910199450.000000000000000,0.498800000000000,0.058425770308123,0.209582485457231,"357",15.446708683473400,15.505134453781499,"22910","199450",124.249657795551244,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22910199470.000000000000000,0.332000000000000,-0.001825484764543,0.107808059963841,"361",12.971393351800600,12.969567867036000,"22910","199470",106.153283751601037,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22910199490.000000000000000,0.336400000000000,0.093438202247191,0.165923328980158,"356",10.230561797752801,10.324000000000000,"22910","199490",88.056909707677207,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22910199510.000000000000000,0.922000000000000,0.943397222222222,0.378387040790910,"360",8.815961111111109,9.759358333333330,"22910","199510",69.960535663727043,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22910199530.000000000000000,1.000000000000000,0.256019390581717,0.264981628630835,"361",5.758271468144040,6.014290858725760,"22910","199530",51.864161619776866,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22910199550.000000000000000,1.000000000000000,0.040385041551247,0.045101597631975,"361",4.981016620498620,5.021401662049860,"22910","199550",33.767787575851472,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22910199570.000000000000000,0.981481481481481,-0.004753462603878,0.018653198874586,"361",4.521307479224380,4.516554016620500,"22910","199570",15.671413531901296,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22930199230.000000000000000,0.014000000000000,,,"0",,,"22930","199230",327.500509480678659,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,208.547401880806518
22930199250.000000000000000,0.044000000000000,,,"0",,,"22930","199250",309.891087482011869,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,190.485159279606364
22930199310.000000000000000,0.013200000000000,,,"0",,,"22930","199310",257.062821486059477,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,135.137602668385796
22930199330.000000000000000,0.013200000000000,,,"0",,,"22930","199330",239.453399487392772,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,115.364930672582005
22930199350.000000000000000,0.373200000000000,,,"0",,,"22930","199350",221.843977488749914,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,95.592258676778187
22930199390.000000000000000,0.078400000000000,,,"0",,,"22930","199390",186.625133491442085,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,56.046914685170556
22930199410.000000000000000,0.066000000000000,0.159300000000000,0.204484202052111,"10",9.666000000000000,9.825300000000000,"22930","199410",168.958346610207172,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,36.274242689366744
22930199430.000000000000000,0.719600000000000,0.045061764705882,0.131706629642786,"340",12.444205882352900,12.489267647058799,"22930","199430",150.861972566256981,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,16.501570693562932
22930199450.000000000000000,0.483600000000000,0.005983379501385,0.159174536457076,"361",12.573019390581701,12.579002770083100,"22930","199450",132.765598522306817,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22930199470.000000000000000,0.088000000000000,0.029922437673130,0.092203034239282,"361",9.994786703601108,10.024709141274201,"22930","199470",114.669224478383001,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22930199490.000000000000000,0.541600000000000,0.072936288088643,0.118053842878602,"361",7.719565096952910,7.792501385041550,"22930","199490",96.572850434431260,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22930199510.000000000000000,0.985600000000000,0.746515235457064,0.434768265753292,"361",9.727706371191140,10.474221606648200,"22930","199510",78.476476390481082,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22930199530.000000000000000,1.000000000000000,0.663476454293629,0.378464551583330,"361",6.473429362880890,7.136905817174520,"22930","199530",60.380102346557237,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22930199550.000000000000000,1.000000000000000,0.099044321329640,0.063099993195517,"361",5.243371191135730,5.342415512465370,"22930","199550",42.283728302607066,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22930199570.000000000000000,0.997760358342665,0.034991689750693,0.017446662771402,"361",4.700393351800550,4.735385041551250,"22930","199570",24.187354258656889,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22950199250.000000000000000,0.005600000000000,,,"0",,,"22950","199250",319.373083942326900,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,197.462517747279321
22950199270.000000000000000,0.000800000000000,,,"0",,,"22950","199270",301.763661943685804,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,177.689845751475502
22950199290.000000000000000,0.010800000000000,,,"0",,,"22950","199290",284.154239945017309,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,157.917173755671712
22950199310.000000000000000,0.011200000000000,,,"0",,,"22950","199310",266.544817946376213,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,138.144501759867893
22950199350.000000000000000,0.244400000000000,,,"0",,,"22950","199350",231.325973949066650,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,98.599157768260270
22950199410.000000000000000,0.001200000000000,,,"0",,,"22950","199410",177.474287336962760,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,39.281141780848820
22950199430.000000000000000,0.347600000000000,0.010645833333333,0.148142776692665,"192",9.518229166666670,9.528874999999999,"22950","199430",159.377913293011034,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,19.508469785045005
22950199450.000000000000000,0.216000000000000,-0.019412742382271,0.107804729609000,"361",9.142318559556790,9.122905817174519,"22950","199450",141.281539249087189,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22950199470.000000000000000,0.094400000000000,0.023944598337950,0.094544623385038,"361",7.414432132963990,7.438376731301940,"22950","199470",123.185165205137039,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22950199490.000000000000000,0.285200000000000,0.095977715877437,0.110120145429458,"359",5.860782729805010,5.956760445682450,"22950","199490",105.088791161186833,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22950199510.000000000000000,0.792800000000000,0.808400000000000,0.558258270318345,"360",9.164630555555560,9.973030555555550,"22950","199510",86.992417117236670,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22950199530.000000000000000,0.911600000000000,0.888670360110803,0.348576564891071,"361",8.295041551246539,9.183711911357340,"22950","199530",68.896043073311290,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22950199550.000000000000000,1.000000000000000,0.208218836565097,0.143734435987493,"361",5.585415512465370,5.793634349030470,"22950","199550",50.799669029361105,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
22950199570.000000000000000,0.999497487437186,0.074817174515235,0.031209415135590,"361",4.910421052631580,4.985238227146810,"22950","199570",32.703294985410935,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
22950199590.000000000000000,1.000000000000000,0.085670360110803,0.036709209140259,"361",4.514509695290860,4.600180055401660,"22950","199590",14.606920941487092,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
22970199150.000000000000000,0.016400000000000,,,"0",,,"22970","199150",416.902190395903858,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,297.972564205283618
22970199270.000000000000000,0.012400000000000,,,"0",,,"22970","199270",311.245658403975142,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,180.696744842957600
22970199290.000000000000000,0.002400000000000,,,"0",,,"22970","199290",293.636236405334046,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,160.924072847153781
22970199310.000000000000000,0.000400000000000,,,"0",,,"22970","199310",276.026814406665551,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,141.151400851349962
22970199330.000000000000000,0.002000000000000,,,"0",,,"22970","199330",258.375724239492740,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,121.378728855546157
22970199350.000000000000000,0.044400000000000,,,"0",,,"22970","199350",240.279350195542548,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,101.606056859742338
22970199430.000000000000000,0.204800000000000,0.055484848484848,0.129998586822156,"33",9.911757575757580,9.967242424242420,"22970","199430",167.893854019792968,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,22.515368876527081
22970199450.000000000000000,0.136000000000000,0.098643916913946,0.169328587209948,"337",8.897237388724040,8.995881305637980,"22970","199450",149.797479975842776,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,2.742696880723265
22970199470.000000000000000,0.189600000000000,0.068928774928775,0.157306336439202,"351",6.625737891737890,6.694666666666670,"22970","199470",131.701105931891078,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,0.000000000000000
22970199510.000000000000000,0.254000000000000,0.249415041782730,0.232890827030633,"359",8.819662952646240,9.069077994428968,"22970","199510",95.508357844017056,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
22970199530.000000000000000,0.985600000000000,0.508747922437673,0.289235717312511,"361",10.677695290858701,11.186443213296400,"22970","199530",77.411983800066878,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
22970199550.000000000000000,1.000000000000000,0.484191135734072,0.295059898870054,"361",6.174476454293630,6.658667590027700,"22970","199550",59.315609756116700,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
22970199570.000000000000000,1.000000000000000,0.118966759002770,0.045448004512728,"361",5.156060941828260,5.275027700831030,"22970","199570",41.219235712191313,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
22970199590.000000000000000,0.988115449915110,0.111764542936288,0.019113621244604,"361",4.643124653739610,4.754889196675900,"22970","199590",23.122861668241139,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
22990199270.000000000000000,0.040000000000000,,,"0",,,"22990","199270",320.727654864291878,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,181.155320306494929
22990199290.000000000000000,0.038000000000000,,,"0",,,"22990","199290",303.084413054148683,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,161.174595291957900
22990199310.000000000000000,0.000800000000000,,,"0",,,"22990","199310",284.988039010196928,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,141.199328113500854
22990199350.000000000000000,0.112400000000000,,,"0",,,"22990","199350",248.795290922322920,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,101.278084717570451
22990199430.000000000000000,0.017200000000000,,,"0",,,"22990","199430",176.409794746547021,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,22.299121345245521
22990199450.000000000000000,0.057600000000000,0.005173913043478,0.195722941001382,"253",9.635790513833992,9.640964426877472,"22990","199450",158.313420702596829,,4,"4",Natuurreservaat Westhoek,"1",380602.580000000016298,5.749595972205340
22990199510.000000000000000,0.354400000000000,0.048994397759104,0.126168048146197,"357",6.922196078431370,6.971190476190480,"22990","199510",104.024298570771080,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
22990199530.000000000000000,0.910000000000000,0.190202216066482,0.167850001143772,"361",10.052193905817200,10.242396121883701,"22990","199530",85.927924526820931,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
22990199550.000000000000000,1.000000000000000,0.858822714681440,0.343851884512227,"361",7.749157894736840,8.607980609418281,"22990","199550",67.831550482897086,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
22990199570.000000000000000,1.000000000000000,0.230529085872576,0.105555513890906,"361",5.454182825484760,5.684711911357340,"22990","199570",49.735176438946915,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
22990199590.000000000000000,0.996445497630332,0.154393351800554,0.021112801806561,"361",4.843102493074790,4.997495844875350,"22990","199590",31.638802394996731,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23010199270.000000000000000,0.442400000000000,,,"0",,,"23010","199270",329.696727824852871,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,181.431109928464423
23010199290.000000000000000,0.059600000000000,,,"0",,,"23010","199290",311.600353780902708,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,161.484512390669181
23010199350.000000000000000,0.099200000000000,,,"0",,,"23010","199350",257.311231649076944,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,101.770565580550581
23010199370.000000000000000,0.000800000000000,,,"0",,,"23010","199370",239.214857605126809,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,81.958819603278812
23010199430.000000000000000,0.010800000000000,,,"0",,,"23010","199430",184.925735473302609,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,24.430582700600578
23010199490.000000000000000,0.009200000000000,0.031689655172414,0.158990116985353,"348",6.056841954022990,6.088531609195400,"23010","199490",130.636613341476874,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23010199510.000000000000000,0.062400000000000,0.049788571428571,0.161991176970511,"350",5.678791428571430,5.728580000000000,"23010","199510",112.540239297526696,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23010199530.000000000000000,0.374400000000000,0.160780555555556,0.147869622463849,"360",7.209958333333330,7.370738888888890,"23010","199530",94.443865253602851,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23010199550.000000000000000,0.996000000000000,0.592853185595568,0.337661308031010,"361",9.895900277008312,10.488753462603899,"23010","199550",76.347491209651125,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23010199570.000000000000000,1.000000000000000,0.650440443213296,0.356250804948522,"361",5.915132963988920,6.565573407202220,"23010","199570",58.251117165700947,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23010199590.000000000000000,0.998784440842788,0.192800554016620,0.036460695728765,"361",5.068362880886430,5.261163434903050,"23010","199590",40.154743121777109,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23010199610.000000000000000,0.984227129337539,0.133919667590028,0.036213282951307,"361",4.606412742382270,4.740332409972300,"23010","199610",22.058369077826935,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23030199270.000000000000000,0.221600000000000,,,"0",,,"23030","199270",338.212668551608488,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,183.894657955037701
23030199350.000000000000000,0.008000000000000,,,"0",,,"23030","199350",265.827172375832561,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,106.100167733660598
23030199450.000000000000000,0.072000000000000,,,"0",,,"23030","199450",175.345302156132817,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,16.771585246400456
23030199470.000000000000000,0.046400000000000,0.032641975308642,0.204321734743624,"243",7.228341563786010,7.260983539094650,"23030","199470",157.248928112182654,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23030199490.000000000000000,0.016400000000000,0.151934285714286,0.152738230368052,"350",6.491645714285710,6.643580000000000,"23030","199490",139.152554068230927,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23030199510.000000000000000,0.001200000000000,0.066462643678161,0.163066246985571,"348",6.838350574712640,6.904813218390810,"23030","199510",121.056180024307082,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23030199530.000000000000000,0.419600000000000,0.173915966386555,0.107323482971656,"357",5.804061624649860,5.977977591036420,"23030","199530",102.959805980356876,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23030199550.000000000000000,0.917600000000000,0.270038888888889,0.191531966797109,"360",9.845433333333332,10.115472222222200,"23030","199550",84.863431936406727,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23030199570.000000000000000,0.988400000000000,0.817584487534626,0.315957335697270,"361",6.656739612188370,7.474324099722990,"23030","199570",66.767057892456549,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23030199590.000000000000000,1.000000000000000,0.282709141274238,0.113389599511225,"361",5.340432132963990,5.623141274238230,"23030","199590",48.670683848531155,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23030199610.000000000000000,0.994219653179191,0.175556786703601,0.042142980365542,"361",4.802847645429360,4.978404432132960,"23030","199610",30.574309804580981,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23050199250.000000000000000,0.198000000000000,,,"0",,,"23050","199250",364.824983322312733,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,207.743213383129387
23050199270.000000000000000,0.113200000000000,,,"0",,,"23050","199270",346.728609278362512,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,188.460188896557355
23050199290.000000000000000,0.013200000000000,,,"0",,,"23050","199290",328.632235234438724,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,169.343564658075280
23050199370.000000000000000,0.010000000000000,,,"0",,,"23050","199370",256.246739058662797,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,96.328969236144189
23050199450.000000000000000,0.334000000000000,,,"0",,,"23050","199450",183.861242882886870,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,26.555864080989103
23050199470.000000000000000,0.038400000000000,0.123191489361702,0.116025978780967,"47",6.045829787234040,6.169021276595740,"23050","199470",165.764868838936678,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,9.112587792200328
23050199490.000000000000000,0.123200000000000,0.057938202247191,0.152666797634121,"356",6.098294943820230,6.156233146067420,"23050","199490",147.668494795012833,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23050199510.000000000000000,0.164400000000000,0.156625000000000,0.127443781641587,"360",6.346247222222220,6.502872222222220,"23050","199510",129.572120751062670,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23050199530.000000000000000,0.929200000000000,0.186308333333333,0.127360899871805,"360",5.905930555555560,6.092238888888890,"23050","199530",111.475746707110943,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23050199550.000000000000000,0.867600000000000,0.750279778393352,0.342248255990939,"361",8.051745152354570,8.802024930747921,"23050","199550",93.379372663160765,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23050199570.000000000000000,0.990000000000000,0.969227146814404,0.441571308491874,"361",7.141889196675900,8.111116343490311,"23050","199570",75.282998619236920,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23050199590.000000000000000,1.000000000000000,0.571977839335180,0.297496292333174,"361",5.706108033241000,6.278085872576180,"23050","199590",57.197677880252485,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23050199610.000000000000000,0.998725573491929,0.202310249307479,0.031166900715590,"361",5.034462603878120,5.236772853185600,"23050","199610",39.122921104264570,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23050199630.000000000000000,1.000000000000000,0.137518005540166,0.027765993037246,"361",4.590088642659280,4.727606648199450,"23050","199630",21.048164328276656,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23070199250.000000000000000,0.123600000000000,,,"0",,,"23070","199250",373.340924049068292,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,213.675549095525184
23070199270.000000000000000,0.226400000000000,,,"0",,,"23070","199270",355.244550005144447,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,194.980102506516914
23070199290.000000000000000,0.007600000000000,,,"0",,,"23070","199290",337.148175961192692,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,176.570780327973551
23070199350.000000000000000,0.008800000000000,,,"0",,,"23070","199350",282.859053829368520,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,123.556524359521617
23070199370.000000000000000,0.002400000000000,,,"0",,,"23070","199370",264.762679785418356,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,106.113248070732851
23070199430.000000000000000,0.058400000000000,,,"0",,,"23070","199430",210.473557653592650,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,53.783419204366524
23070199450.000000000000000,0.278000000000000,,,"0",,,"23070","199450",192.377183609642486,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,36.340142915577751
23070199470.000000000000000,0.321600000000000,,,"0",,,"23070","199470",174.280809565718613,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,18.896866626788974
23070199490.000000000000000,0.432000000000000,0.085427184466019,0.151258628583015,"206",7.642451456310680,7.727878640776700,"23070","199490",156.184435521766886,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,1.453590338000202
23070199510.000000000000000,0.192800000000000,0.153818435754190,0.174559061929617,"358",7.100472067039110,7.254290502793300,"23070","199510",138.088061477816723,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23070199530.000000000000000,0.985600000000000,0.151841666666667,0.113679704166029,"360",5.800325000000000,5.952166666666670,"23070","199530",119.991687433866517,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23070199550.000000000000000,0.989200000000000,0.519310249307479,0.302960683423139,"361",7.124193905817170,7.643504155124650,"23070","199550",101.908918330998503,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23070199570.000000000000000,0.994800000000000,0.597847645429363,0.399418948183548,"361",8.827354570637119,9.425202216066481,"23070","199570",83.834161555010581,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23070199590.000000000000000,1.000000000000000,0.796642659279778,0.339994905611536,"361",6.734130193905820,7.530772853185600,"23070","199590",65.759404778996370,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23070199610.000000000000000,1.000000000000000,0.270601108033241,0.094332811535023,"361",5.317304709141280,5.587905817174520,"23070","199610",47.684648003008448,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23070199630.000000000000000,0.999074074074074,0.174587257617729,0.031944635325349,"361",4.788562326869810,4.963149584487530,"23070","199630",29.609891227020533,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23090199210.000000000000000,0.136000000000000,,,"0",,,"23090","199210",418.049612863724235,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,258.141894452343138
23090199230.000000000000000,0.151600000000000,,,"0",,,"23090","199230",399.953238819772537,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,239.577206268923476
23090199250.000000000000000,0.002000000000000,,,"0",,,"23090","199250",381.856864775822316,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,221.262825291100285
23090199350.000000000000000,0.107600000000000,,,"0",,,"23090","199350",291.374994556122545,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,133.340803194110293
23090199370.000000000000000,0.054400000000000,,,"0",,,"23090","199370",273.278620512172381,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,115.897526905321484
23090199430.000000000000000,0.032000000000000,,,"0",,,"23090","199430",218.989498380346674,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,63.567698038955172
23090199470.000000000000000,0.044400000000000,,,"0",,,"23090","199470",182.796750292472666,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,28.681145461377625
23090199490.000000000000000,0.106800000000000,0.335380952380953,0.279783394108813,"21",8.384952380952379,8.720333333333331,"23090","199490",164.700376248522474,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,11.237869172588850
23090199510.000000000000000,0.453200000000000,0.057760233918129,0.114761621344723,"342",6.790371345029240,6.848131578947370,"23090","199510",146.620158781719766,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
23090199530.000000000000000,0.995200000000000,0.082266666666667,0.075577265892444,"360",5.625113888888890,5.707380555555560,"23090","199530",128.545402005730296,,5,"5",Natuurreservaat Westhoek,"1",383975.030000000027940,0.000000000000000
